##天赋技能,,,,,,,,,,,,,,
ID,名称,描述,等级,品质,升级材料,升级铜币,升级等阶,主公等级要求,技能效果,当前效果描述,下级效果描述,图标,前端ID,技能升级效果
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,46,4,,56000,3,47,104966,伤害+249,伤害+257,1047,100902046,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,47,4,,58000,3,48,104967,伤害+257,伤害+265,1047,100902047,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,48,4,,60000,3,49,104968,伤害+265,伤害+273,1047,100902048,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,49,4,,62000,3,50,104969,伤害+273,伤害+281,1047,100902049,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,50,4,,64000,3,51,104970,伤害+281,伤害+289,1047,100902050,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,51,4,,66000,3,52,104971,伤害+289,伤害+297,1047,100902051,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,52,4,,68000,3,53,104972,伤害+297,伤害+306,1047,100902052,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,53,4,,70000,3,54,104973,伤害+306,伤害+314,1047,100902053,伤害+9
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,54,4,,72000,3,55,104974,伤害+314,伤害+322,1047,100902054,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,55,4,,74000,3,56,104975,伤害+322,伤害+330,1047,100902055,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,56,4,,76000,3,57,104976,伤害+330,伤害+338,1047,100902056,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,57,4,,78000,3,58,104977,伤害+338,伤害+346,1047,100902057,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,58,4,,80000,3,59,104978,伤害+346,伤害+354,1047,100902058,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,59,4,,82000,3,60,104979,伤害+354,伤害+362,1047,100902059,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,60,4,,84000,3,61,104980,伤害+362,伤害+382,1047,100902060,伤害+8
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,61,4,,86000,3,62,104981,伤害+382,伤害+402,1047,100902061,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,62,4,,88000,3,63,104982,伤害+402,伤害+422,1047,100902062,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,63,4,,90000,3,64,104983,伤害+422,伤害+442,1047,100902063,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,64,4,,92000,3,65,104984,伤害+442,伤害+462,1047,100902064,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,65,4,,94000,3,66,104985,伤害+462,伤害+482,1047,100902065,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,66,4,,96000,3,67,104986,伤害+482,伤害+503,1047,100902066,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,67,4,,98000,3,68,104987,伤害+503,伤害+523,1047,100902067,伤害+21
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,68,4,,100000,3,69,104988,伤害+523,伤害+543,1047,100902068,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,69,4,,102000,3,70,104989,伤害+543,伤害+563,1047,100902069,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,70,4,,104000,3,71,104990,伤害+563,伤害+583,1047,100902070,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,71,4,,106000,3,72,104991,伤害+583,伤害+603,1047,100902071,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,72,4,,108000,3,73,104992,伤害+603,伤害+623,1047,100902072,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,73,4,,110000,3,74,104993,伤害+623,伤害+643,1047,100902073,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,74,4,,112000,3,75,104994,伤害+643,伤害+663,1047,100902074,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,75,4,,114000,3,76,104995,伤害+663,伤害+683,1047,100902075,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,76,4,,116000,3,77,104996,伤害+683,伤害+704,1047,100902076,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,77,4,,118000,3,78,104997,伤害+704,伤害+724,1047,100902077,伤害+21
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,78,4,,120000,3,79,104998,伤害+724,伤害+744,1047,100902078,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,79,4,,122000,3,80,104999,伤害+744,伤害+764,1047,100902079,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,80,4,,124000,3,81,105000,伤害+764,伤害+784,1047,100902080,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,81,4,,126000,3,82,105001,伤害+784,伤害+804,1047,100902081,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,82,4,,128000,3,83,105002,伤害+804,伤害+824,1047,100902082,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,83,4,,130000,3,84,105003,伤害+824,伤害+844,1047,100902083,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,84,4,,132000,3,85,105004,伤害+844,伤害+864,1047,100902084,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,85,4,,134000,3,86,105005,伤害+864,伤害+884,1047,100902085,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,86,4,,136000,3,87,105006,伤害+884,伤害+905,1047,100902086,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,87,4,,138000,3,88,105007,伤害+905,伤害+925,1047,100902087,伤害+21
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,88,4,,140000,3,89,105008,伤害+925,伤害+945,1047,100902088,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,89,4,,142000,3,90,105009,伤害+945,伤害+965,1047,100902089,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,90,4,,147000,3,91,105010,伤害+965,伤害+1013,1047,100902090,伤害+20
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,91,4,,152000,3,92,105011,伤害+1013,伤害+1061,1047,100902091,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,92,4,,157000,3,93,105012,伤害+1061,伤害+1110,1047,100902092,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,93,4,,162000,3,94,105013,伤害+1110,伤害+1158,1047,100902093,伤害+49
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,94,4,,167000,3,95,105014,伤害+1158,伤害+1206,1047,100902094,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,95,4,,172000,3,96,105015,伤害+1206,伤害+1254,1047,100902095,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,96,4,,177000,3,97,105016,伤害+1254,伤害+1302,1047,100902096,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,97,4,,182000,3,98,105017,伤害+1302,伤害+1351,1047,100902097,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,98,4,,187000,3,99,105018,伤害+1351,伤害+1399,1047,100902098,伤害+49
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,99,4,,192000,3,100,105019,伤害+1399,伤害+1447,1047,100902099,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,100,4,,197000,3,101,105020,伤害+1447,伤害+1495,1047,100902100,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,101,4,,202000,3,102,105021,伤害+1495,伤害+1544,1047,100902101,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,102,4,,207000,3,103,105022,伤害+1544,伤害+1592,1047,100902102,伤害+49
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,103,4,,212000,3,104,105023,伤害+1592,伤害+1640,1047,100902103,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,104,4,,217000,3,105,105024,伤害+1640,伤害+1688,1047,100902104,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,105,4,,222000,3,106,105025,伤害+1688,伤害+1737,1047,100902105,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,106,4,,227000,3,107,105026,伤害+1737,伤害+1785,1047,100902106,伤害+49
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,107,4,,232000,3,108,105027,伤害+1785,伤害+1833,1047,100902107,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,108,4,,237000,3,109,105028,伤害+1833,伤害+1881,1047,100902108,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,109,4,,242000,3,110,105029,伤害+1881,伤害+1930,1047,100902109,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,110,4,,247000,3,111,105030,伤害+1930,伤害+1978,1047,100902110,伤害+49
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,111,4,,252000,3,112,105031,伤害+1978,伤害+2026,1047,100902111,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,112,4,,257000,3,113,105032,伤害+2026,伤害+2074,1047,100902112,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,113,4,,262000,3,114,105033,伤害+2074,伤害+2123,1047,100902113,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,114,4,,267000,3,115,105034,伤害+2123,伤害+2171,1047,100902114,伤害+49
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,115,4,,272000,3,116,105035,伤害+2171,伤害+2219,1047,100902115,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,116,4,,277000,3,117,105036,伤害+2219,伤害+2267,1047,100902116,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,117,4,,282000,3,118,105037,伤害+2267,伤害+2316,1047,100902117,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,118,4,,287000,3,119,105038,伤害+2316,伤害+2364,1047,100902118,伤害+49
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,119,4,,292000,3,120,105039,伤害+2364,伤害+2412,1047,100902119,伤害+48
100902,翻云覆雨,诸葛亮翻手为云覆手为雨，召唤一片暴风雨，随机攻击一个目标及目标周围的敌人,120,4,,300000,3,120,105040,伤害+2412,已达最高等级,1047,100902120,伤害+48
101002,雷霆万钧,司马懿召唤神雷，随机攻击2个敌方目标,0,4,,0,3,1,,未激活,伤害+6,1011,101002000,伤害+-241200%
101002,雷霆万钧,司马懿召唤神雷，随机攻击2个敌方目标,1,4,,400,3,2,105041,伤害+6,伤害+12,1011,101002001,伤害+6
101002,雷霆万钧,司马懿召唤神雷，随机攻击2个敌方目标,2,4,,800,3,3,105042,伤害+12,伤害+18,1011,101002002,伤害+6
